user_id,item_id,timestamp,clicked,converted,recommendation_rank,user_type,product_category,recommendation_cost,conversion_value,group
168,263,2024-01-01 05:47:00,0,0,5,new,clothing,0.43,84.92,control
164,198,2024-01-01 05:48:00,1,0,7,returning,electronics,0.45,89.22,control
466,160,2024-01-01 05:49:00,0,0,10,new,electronics,0.07,92.79,control
669,256,2024-01-01 05:50:00,0,0,1,returning,books,0.31,19.34,control
663,132,2024-01-01 05:51:00,0,0,2,new,books,0.09,71.05,control
807,96,2024-01-01 05:52:00,0,0,5,returning,electronics,0.25,52.45,treatment
682,416,2024-01-01 05:53:00,0,0,7,returning,electronics,0.35,37.84,treatment
459,140,2024-01-01 05:54:00,1,0,7,returning,electronics,0.39,80.17,treatment
718,406,2024-01-01 05:55:00,0,0,1,new,clothing,0.09,72.94,treatment
327,107,2024-01-01 05:56:00,0,0,10,new,electronics,0.07,5.71,control
666,42,2024-01-01 05:57:00,0,0,3,new,books,0.45,95.84,control
231,2,2024-01-01 05:58:00,1,0,6,returning,clothing,0.17,43.61,control
241,443,2024-01-01 05:59:00,0,0,7,returning,books,0.25,12.59,treatment
49,86,2024-01-01 06:00:00,1,0,6,returning,electronics,0.2,19.53,treatment
691,99,2024-01-01 06:01:00,1,0,4,new,books,0.49,83.0,treatment
959,279,2024-01-01 06:02:00,0,0,5,returning,clothing,0.06,8.44,treatment
301,427,2024-01-01 06:03:00,0,0,9,new,clothing,0.49,11.97,control
618,137,2024-01-01 06:04:00,0,0,9,new,clothing,0.26,45.83,control
183,21,2024-01-01 06:05:00,0,0,5,new,books,0.19,78.95,control
257,111,2024-01-01 06:06:00,1,0,1,new,books,0.42,12.3,control
343,455,2024-01-01 06:07:00,0,0,9,returning,electronics,0.31,96.51,treatment
504,183,2024-01-01 06:08:00,0,0,9,returning,clothing,0.15,86.17,treatment
785,52,2024-01-01 06:09:00,0,0,2,returning,clothing,0.46,48.72,control
276,399,2024-01-01 06:10:00,1,0,2,new,books,0.2,12.47,control
778,205,2024-01-01 06:11:00,0,0,6,new,electronics,0.18,67.28,treatment
625,259,2024-01-01 06:12:00,0,0,8,new,books,0.42,11.09,control
733,319,2024-01-01 06:13:00,0,0,4,returning,electronics,0.38,85.03,control
52,204,2024-01-01 06:14:00,0,0,4,returning,electronics,0.24,60.34,treatment
880,412,2024-01-01 06:15:00,0,0,8,returning,clothing,0.31,32.79,control
139,264,2024-01-01 06:16:00,0,0,2,returning,electronics,0.2,80.82,treatment
124,170,2024-01-01 06:17:00,1,0,6,returning,clothing,0.33,39.77,control
325,278,2024-01-01 06:18:00,0,0,5,new,clothing,0.32,56.85,control
408,44,2024-01-01 06:19:00,0,0,5,returning,electronics,0.14,27.27,control
271,20,2024-01-01 06:20:00,0,0,10,returning,clothing,0.11,61.08,treatment
704,464,2024-01-01 06:21:00,1,0,4,returning,electronics,0.2,83.08,control
534,330,2024-01-01 06:22:00,0,0,10,new,books,0.32,66.96,treatment
175,478,2024-01-01 06:23:00,0,1,10,returning,books,0.12,45.92,control
381,295,2024-01-01 06:24:00,0,0,2,new,books,0.45,69.43,treatment
132,39,2024-01-01 06:25:00,0,0,1,returning,electronics,0.1,39.15,treatment
441,44,2024-01-01 06:26:00,0,0,6,new,clothing,0.2,77.2,treatment
857,394,2024-01-01 06:27:00,0,0,1,new,electronics,0.07,26.8,control
209,241,2024-01-01 06:28:00,0,0,9,new,books,0.44,41.91,control
943,130,2024-01-01 06:29:00,0,1,1,returning,clothing,0.44,89.49,control
567,360,2024-01-01 06:30:00,1,0,7,returning,electronics,0.27,59.77,treatment
976,216,2024-01-01 06:31:00,0,1,4,returning,electronics,0.08,22.79,control
584,246,2024-01-01 06:32:00,0,0,8,returning,electronics,0.31,31.84,treatment
509,402,2024-01-01 06:33:00,0,0,9,returning,clothing,0.34,46.44,control
527,143,2024-01-01 06:34:00,0,0,4,returning,clothing,0.46,53.17,control
718,486,2024-01-01 06:35:00,1,0,8,new,electronics,0.27,79.52,treatment
144,186,2024-01-01 06:36:00,0,0,9,new,books,0.24,59.81,treatment
410,350,2024-01-01 06:37:00,0,0,9,new,electronics,0.11,94.19,control
822,404,2024-01-01 06:38:00,0,0,10,new,books,0.06,82.57,control
725,42,2024-01-01 06:39:00,1,0,1,returning,books,0.49,85.69,treatment
506,427,2024-01-01 06:40:00,0,0,1,new,electronics,0.48,94.57,treatment
955,207,2024-01-01 06:41:00,1,0,5,returning,books,0.28,80.46,control
982,96,2024-01-01 06:42:00,0,0,9,new,clothing,0.27,47.51,treatment
627,426,2024-01-01 06:43:00,0,0,8,new,books,0.49,31.18,control
751,465,2024-01-01 06:44:00,0,0,5,returning,books,0.44,93.05,control
926,23,2024-01-01 06:45:00,0,0,7,returning,clothing,0.44,16.51,treatment
557,296,2024-01-01 06:46:00,0,1,3,returning,electronics,0.26,13.59,treatment
38,472,2024-01-01 06:47:00,0,0,7,new,clothing,0.18,6.76,treatment
151,264,2024-01-01 06:48:00,0,0,4,returning,clothing,0.28,88.92,treatment
476,29,2024-01-01 06:49:00,0,1,3,returning,electronics,0.1,36.48,control
439,160,2024-01-01 06:50:00,0,0,2,returning,clothing,0.38,91.74,treatment
333,388,2024-01-01 06:51:00,0,0,3,new,books,0.18,52.38,treatment
525,223,2024-01-01 06:52:00,0,0,1,new,electronics,0.3,62.69,treatment
377,333,2024-01-01 06:53:00,0,0,7,returning,books,0.22,10.23,treatment
316,373,2024-01-01 06:54:00,0,0,9,returning,books,0.2,26.07,treatment
923,271,2024-01-01 06:55:00,1,0,3,returning,clothing,0.16,15.2,control
973,232,2024-01-01 06:56:00,0,0,2,new,clothing,0.29,28.29,treatment
968,324,2024-01-01 06:57:00,0,0,7,returning,clothing,0.11,76.67,treatment
728,312,2024-01-01 06:58:00,0,0,7,returning,clothing,0.46,67.86,treatment
424,453,2024-01-01 06:59:00,0,0,3,new,books,0.44,8.3,control
638,478,2024-01-01 07:00:00,0,0,9,new,electronics,0.18,63.94,treatment
44,52,2024-01-01 07:01:00,0,0,4,returning,electronics,0.34,40.93,treatment
461,35,2024-01-01 07:02:00,1,1,5,returning,books,0.27,64.24,treatment
883,42,2024-01-01 07:03:00,0,0,8,returning,clothing,0.11,70.7,treatment
807,28,2024-01-01 07:04:00,1,0,2,new,electronics,0.06,92.88,treatment
604,18,2024-01-01 07:05:00,1,0,1,new,books,0.49,30.36,control
625,283,2024-01-01 07:06:00,1,1,8,new,electronics,0.36,10.93,control
254,449,2024-01-01 07:07:00,0,0,9,new,clothing,0.08,72.99,treatment
838,179,2024-01-01 07:08:00,0,0,9,new,books,0.47,35.87,control
739,310,2024-01-01 07:09:00,0,0,1,new,clothing,0.14,36.14,treatment
418,468,2024-01-01 07:10:00,0,0,7,new,clothing,0.23,18.84,control
172,406,2024-01-01 07:11:00,0,0,6,returning,books,0.38,26.7,treatment
411,9,2024-01-01 07:12:00,0,0,3,new,books,0.35,84.93,control
697,394,2024-01-01 07:13:00,0,0,8,new,clothing,0.28,71.91,treatment
966,13,2024-01-01 07:14:00,0,0,7,returning,books,0.38,17.75,treatment
586,401,2024-01-01 07:15:00,0,0,7,new,clothing,0.17,25.81,control
309,202,2024-01-01 07:16:00,0,0,6,returning,electronics,0.44,99.29,control
602,26,2024-01-01 07:17:00,0,0,10,new,clothing,0.2,56.0,treatment
540,320,2024-01-01 07:18:00,0,0,7,returning,clothing,0.4,72.78,treatment
44,249,2024-01-01 07:19:00,0,0,10,new,books,0.1,97.02,treatment
2,12,2024-01-01 07:20:00,1,0,8,new,electronics,0.19,81.11,control
339,48,2024-01-01 07:21:00,0,0,9,new,electronics,0.12,66.12,control
128,148,2024-01-01 07:22:00,0,0,9,returning,electronics,0.5,27.32,control
607,459,2024-01-01 07:23:00,1,0,6,returning,electronics,0.2,26.6,control
993,282,2024-01-01 07:24:00,1,0,2,new,electronics,0.29,46.94,control
411,427,2024-01-01 07:25:00,0,0,9,new,clothing,0.1,15.2,treatment
853,300,2024-01-01 07:26:00,0,0,2,new,clothing,0.33,69.83,control
543,354,2024-01-01 07:27:00,0,0,10,new,books,0.26,32.9,treatment
872,465,2024-01-01 07:28:00,0,0,3,new,books,0.34,69.92,control
65,493,2024-01-01 07:29:00,1,1,10,returning,clothing,0.1,48.4,treatment
151,183,2024-01-01 07:30:00,0,0,6,new,electronics,0.47,37.59,control
611,211,2024-01-01 07:31:00,0,0,1,returning,clothing,0.22,63.44,treatment
821,124,2024-01-01 07:32:00,1,0,4,new,clothing,0.29,12.39,treatment
644,423,2024-01-01 07:33:00,0,0,10,returning,books,0.17,55.82,treatment
71,242,2024-01-01 07:34:00,1,0,3,new,electronics,0.42,31.82,treatment
653,276,2024-01-01 07:35:00,0,0,4,returning,electronics,0.07,90.66,treatment
296,391,2024-01-01 07:36:00,0,0,1,new,electronics,0.46,35.54,treatment
231,389,2024-01-01 07:37:00,1,0,4,new,clothing,0.28,69.12,control
84,490,2024-01-01 07:38:00,0,0,8,new,clothing,0.21,8.44,control
752,492,2024-01-01 07:39:00,0,0,9,returning,electronics,0.14,67.87,control
177,222,2024-01-01 07:40:00,0,0,2,new,clothing,0.4,46.66,control
318,186,2024-01-01 07:41:00,0,0,3,returning,electronics,0.2,69.71,treatment
455,388,2024-01-01 07:42:00,1,0,10,new,clothing,0.27,82.94,treatment
782,475,2024-01-01 07:43:00,0,0,3,returning,clothing,0.22,43.24,control
165,475,2024-01-01 07:44:00,1,0,5,returning,books,0.38,7.38,treatment
280,394,2024-01-01 07:45:00,0,0,2,returning,electronics,0.3,6.29,control
407,390,2024-01-01 07:46:00,0,0,6,returning,electronics,0.37,78.14,treatment
451,93,2024-01-01 07:47:00,0,0,7,new,electronics,0.23,37.73,control
635,379,2024-01-01 07:48:00,1,0,1,new,books,0.49,41.68,control
477,441,2024-01-01 07:49:00,0,0,10,new,books,0.1,66.18,treatment
250,99,2024-01-01 07:50:00,0,0,10,returning,electronics,0.13,30.81,control
491,228,2024-01-01 07:51:00,1,0,4,new,electronics,0.14,87.47,treatment
352,199,2024-01-01 07:52:00,1,0,4,new,electronics,0.34,7.84,treatment
566,92,2024-01-01 07:53:00,0,0,2,new,books,0.46,76.98,control
906,414,2024-01-01 07:54:00,0,0,9,new,clothing,0.1,51.27,control
682,53,2024-01-01 07:55:00,0,0,8,new,electronics,0.25,77.79,treatment
442,173,2024-01-01 07:56:00,0,0,5,new,clothing,0.23,99.91,control
857,243,2024-01-01 07:57:00,0,0,6,new,electronics,0.16,89.86,control
366,471,2024-01-01 07:58:00,0,0,9,returning,electronics,0.22,64.88,treatment
759,389,2024-01-01 07:59:00,0,0,2,returning,books,0.25,36.12,control
734,165,2024-01-01 08:00:00,1,0,8,new,electronics,0.2,97.7,treatment
757,395,2024-01-01 08:01:00,0,0,4,returning,electronics,0.41,51.6,treatment
717,87,2024-01-01 08:02:00,0,0,8,returning,books,0.19,80.23,control
851,491,2024-01-01 08:03:00,0,0,4,new,electronics,0.33,19.98,treatment
363,84,2024-01-01 08:04:00,0,0,9,returning,electronics,0.21,62.38,control
908,374,2024-01-01 08:05:00,0,0,8,returning,books,0.13,38.67,treatment
106,381,2024-01-01 08:06:00,1,0,6,returning,electronics,0.39,63.49,treatment
37,151,2024-01-01 08:07:00,0,0,4,returning,clothing,0.1,68.03,control
113,122,2024-01-01 08:08:00,0,0,8,returning,books,0.28,34.14,treatment
145,55,2024-01-01 08:09:00,0,0,2,new,books,0.26,89.42,treatment
159,50,2024-01-01 08:10:00,0,0,1,new,electronics,0.43,91.62,treatment
116,85,2024-01-01 08:11:00,0,0,1,returning,electronics,0.26,83.46,treatment
619,100,2024-01-01 08:12:00,0,0,10,returning,electronics,0.19,71.41,control
213,370,2024-01-01 08:13:00,1,0,4,new,electronics,0.08,95.29,control
954,132,2024-01-01 08:14:00,1,0,9,new,electronics,0.42,43.88,treatment
804,250,2024-01-01 08:15:00,0,0,8,returning,electronics,0.23,29.32,treatment
426,310,2024-01-01 08:16:00,0,0,1,new,clothing,0.05,23.49,control
338,384,2024-01-01 08:17:00,0,0,1,new,electronics,0.34,24.05,treatment
771,283,2024-01-01 08:18:00,0,0,6,new,books,0.13,50.85,treatment
214,33,2024-01-01 08:19:00,0,0,5,returning,electronics,0.5,90.19,treatment
94,385,2024-01-01 08:20:00,0,0,5,new,books,0.31,51.9,treatment
165,16,2024-01-01 08:21:00,0,0,10,returning,books,0.13,65.67,treatment
622,79,2024-01-01 08:22:00,0,0,5,new,books,0.18,46.0,control
303,438,2024-01-01 08:23:00,0,0,2,returning,books,0.34,34.96,treatment
849,29,2024-01-01 08:24:00,0,0,8,new,books,0.05,44.65,control
796,281,2024-01-01 08:25:00,0,0,8,new,electronics,0.47,95.86,control
329,339,2024-01-01 08:26:00,0,0,4,new,books,0.4,93.81,treatment
541,144,2024-01-01 08:27:00,0,0,7,new,clothing,0.26,57.38,control
643,59,2024-01-01 08:28:00,0,0,5,new,electronics,0.24,90.09,control
740,370,2024-01-01 08:29:00,0,0,2,returning,electronics,0.42,29.35,treatment
398,282,2024-01-01 08:30:00,0,0,10,new,books,0.17,68.73,control
426,451,2024-01-01 08:31:00,0,1,8,returning,electronics,0.18,19.96,control
890,257,2024-01-01 08:32:00,1,0,7,new,electronics,0.4,87.86,treatment
293,317,2024-01-01 08:33:00,0,0,9,returning,electronics,0.35,81.75,control
741,119,2024-01-01 08:34:00,0,0,5,new,electronics,0.47,48.23,treatment
169,214,2024-01-01 08:35:00,1,0,10,returning,electronics,0.17,59.27,control
19,68,2024-01-01 08:36:00,1,0,5,new,clothing,0.38,34.97,control
226,402,2024-01-01 08:37:00,1,0,2,new,books,0.23,66.19,control
935,246,2024-01-01 08:38:00,0,0,8,new,electronics,0.11,10.21,treatment
320,50,2024-01-01 08:39:00,0,0,3,returning,books,0.4,36.59,treatment
500,464,2024-01-01 08:40:00,0,1,5,returning,clothing,0.25,56.03,control
559,74,2024-01-01 08:41:00,0,1,8,new,electronics,0.39,36.02,control
361,147,2024-01-01 08:42:00,0,0,7,new,books,0.3,5.93,treatment
218,425,2024-01-01 08:43:00,0,0,10,returning,books,0.41,86.5,treatment
1000,220,2024-01-01 08:44:00,0,0,1,new,electronics,0.34,84.23,control
113,78,2024-01-01 08:45:00,0,0,4,new,clothing,0.08,82.93,control
512,360,2024-01-01 08:46:00,1,0,2,returning,books,0.28,35.96,control
358,95,2024-01-01 08:47:00,0,0,8,new,clothing,0.47,30.24,control
515,318,2024-01-01 08:48:00,0,1,9,returning,books,0.39,76.51,treatment
99,81,2024-01-01 08:49:00,0,0,7,returning,electronics,0.06,71.53,control
797,494,2024-01-01 08:50:00,0,0,7,returning,electronics,0.43,29.55,treatment
719,113,2024-01-01 08:51:00,1,0,9,new,clothing,0.32,39.6,control
716,243,2024-01-01 08:52:00,1,1,9,returning,electronics,0.36,94.13,treatment
443,382,2024-01-01 08:53:00,0,0,8,new,clothing,0.16,90.24,treatment
683,340,2024-01-01 08:54:00,0,0,3,returning,clothing,0.25,61.04,control
795,4,2024-01-01 08:55:00,1,0,4,returning,books,0.21,31.04,treatment
233,2,2024-01-01 08:56:00,0,0,3,returning,books,0.46,83.03,treatment
918,429,2024-01-01 08:57:00,0,0,5,returning,electronics,0.41,94.04,treatment
571,422,2024-01-01 08:58:00,0,1,1,new,books,0.36,65.18,treatment
896,447,2024-01-01 08:59:00,0,0,7,new,electronics,0.25,40.38,control
401,381,2024-01-01 09:00:00,0,0,8,new,books,0.28,54.48,control
989,319,2024-01-01 09:01:00,0,0,1,returning,clothing,0.39,22.39,control
550,150,2024-01-01 09:02:00,0,0,9,new,electronics,0.42,27.17,control
238,368,2024-01-01 09:03:00,0,0,7,new,clothing,0.11,33.24,control
489,281,2024-01-01 09:04:00,0,0,3,returning,electronics,0.11,72.27,control
235,97,2024-01-01 09:05:00,0,0,7,returning,electronics,0.06,47.34,treatment
780,444,2024-01-01 09:06:00,0,0,4,new,books,0.37,30.51,control
919,264,2024-01-01 09:07:00,1,0,2,new,clothing,0.32,43.88,treatment
519,442,2024-01-01 09:08:00,0,0,5,returning,books,0.47,93.56,treatment
97,225,2024-01-01 09:09:00,0,0,10,new,clothing,0.31,23.25,treatment
655,79,2024-01-01 09:10:00,0,0,9,new,books,0.15,35.98,control
101,28,2024-01-01 09:11:00,0,0,10,new,books,0.3,56.01,treatment
344,416,2024-01-01 09:12:00,0,0,1,returning,books,0.42,80.93,control
204,481,2024-01-01 09:13:00,0,0,1,new,clothing,0.29,46.08,treatment
932,123,2024-01-01 09:14:00,0,0,3,returning,books,0.12,53.2,treatment
704,101,2024-01-01 09:15:00,0,0,4,new,clothing,0.4,23.12,treatment
380,302,2024-01-01 09:16:00,0,0,3,new,books,0.43,59.85,treatment
545,166,2024-01-01 09:17:00,0,0,1,returning,books,0.42,76.47,treatment
623,59,2024-01-01 09:18:00,0,0,8,returning,books,0.2,81.99,treatment
860,171,2024-01-01 09:19:00,0,0,6,new,clothing,0.31,75.67,treatment
690,157,2024-01-01 09:20:00,0,0,5,returning,electronics,0.12,83.47,treatment
999,352,2024-01-01 09:21:00,0,0,2,new,clothing,0.23,77.71,control
891,277,2024-01-01 09:22:00,1,0,10,new,clothing,0.37,24.9,control
129,253,2024-01-01 09:23:00,0,0,4,returning,books,0.33,39.28,control
663,240,2024-01-01 09:24:00,0,0,8,new,electronics,0.35,86.54,control
98,23,2024-01-01 09:25:00,0,0,7,new,electronics,0.41,73.44,treatment
455,424,2024-01-01 09:26:00,0,0,2,new,books,0.31,55.71,treatment
677,258,2024-01-01 09:27:00,0,1,9,returning,books,0.07,71.71,treatment
915,235,2024-01-01 09:28:00,0,0,1,new,clothing,0.27,76.98,treatment
796,1,2024-01-01 09:29:00,0,0,4,new,clothing,0.09,59.4,control
669,141,2024-01-01 09:30:00,0,1,9,new,books,0.29,98.32,treatment
486,156,2024-01-01 09:31:00,0,0,9,returning,books,0.18,29.71,treatment
565,134,2024-01-01 09:32:00,0,0,1,new,clothing,0.25,73.22,control
615,183,2024-01-01 09:33:00,0,0,9,returning,books,0.21,78.91,control
499,194,2024-01-01 09:34:00,0,0,3,new,clothing,0.13,95.97,control
735,410,2024-01-01 09:35:00,1,0,2,returning,clothing,0.13,93.82,treatment
378,136,2024-01-01 09:36:00,0,0,4,new,books,0.17,33.92,control
819,134,2024-01-01 09:37:00,0,0,6,new,books,0.09,17.08,treatment
815,127,2024-01-01 09:38:00,0,0,1,returning,electronics,0.24,66.79,control
520,315,2024-01-01 09:39:00,0,0,8,returning,electronics,0.27,23.81,treatment
470,227,2024-01-01 09:40:00,1,0,3,returning,electronics,0.09,9.18,treatment
273,404,2024-01-01 09:41:00,0,0,10,returning,clothing,0.31,26.02,treatment
744,452,2024-01-01 09:42:00,0,0,6,new,clothing,0.11,30.61,control
670,62,2024-01-01 09:43:00,1,1,4,new,electronics,0.26,42.4,treatment
908,30,2024-01-01 09:44:00,1,0,6,new,books,0.42,25.84,treatment
446,98,2024-01-01 09:45:00,0,0,6,returning,clothing,0.1,15.34,treatment
783,90,2024-01-01 09:46:00,0,0,2,returning,electronics,0.41,58.28,control
361,318,2024-01-01 09:47:00,0,0,2,new,clothing,0.14,43.75,treatment
543,306,2024-01-01 09:48:00,0,0,9,returning,books,0.47,66.6,treatment
137,352,2024-01-01 09:49:00,0,0,5,returning,books,0.32,68.83,treatment
169,436,2024-01-01 09:50:00,0,0,1,new,clothing,0.41,13.54,control
945,201,2024-01-01 09:51:00,0,0,1,returning,clothing,0.21,90.28,treatment
159,12,2024-01-01 09:52:00,0,0,5,new,books,0.38,12.69,treatment
408,202,2024-01-01 09:53:00,0,0,4,new,books,0.45,59.35,control
451,171,2024-01-01 09:54:00,0,0,8,returning,clothing,0.18,84.71,control
733,483,2024-01-01 09:55:00,0,0,6,returning,books,0.45,22.22,control
705,249,2024-01-01 09:56:00,0,0,10,new,books,0.39,41.86,treatment
744,79,2024-01-01 09:57:00,0,0,1,new,clothing,0.38,78.38,treatment
141,383,2024-01-01 09:58:00,1,0,8,returning,clothing,0.25,70.29,control
658,105,2024-01-01 09:59:00,1,0,4,new,clothing,0.13,81.82,control
763,354,2024-01-01 10:00:00,0,0,1,returning,electronics,0.49,20.38,treatment
418,339,2024-01-01 10:01:00,0,0,7,new,clothing,0.31,44.26,control
523,188,2024-01-01 10:02:00,0,0,6,new,electronics,0.48,52.17,control
29,67,2024-01-01 10:03:00,0,0,9,returning,books,0.41,87.67,control
972,490,2024-01-01 10:04:00,0,0,4,new,clothing,0.17,50.54,treatment
902,34,2024-01-01 10:05:00,0,0,9,new,books,0.29,40.17,control
850,263,2024-01-01 10:06:00,0,0,8,returning,books,0.25,83.12,treatment
646,102,2024-01-01 10:07:00,0,0,10,new,clothing,0.2,31.75,control
890,493,2024-01-01 10:08:00,0,0,1,new,books,0.22,8.93,control
43,167,2024-01-01 10:09:00,0,0,6,new,clothing,0.1,97.75,treatment
599,11,2024-01-01 10:10:00,0,0,1,new,electronics,0.39,87.75,treatment
949,114,2024-01-01 10:11:00,1,0,5,new,clothing,0.07,16.08,control
826,273,2024-01-01 10:12:00,0,0,4,returning,clothing,0.21,61.89,control
313,161,2024-01-01 10:13:00,0,0,2,returning,electronics,0.37,9.69,treatment
591,14,2024-01-01 10:14:00,0,0,6,returning,clothing,0.48,37.05,control
856,86,2024-01-01 10:15:00,0,0,8,new,electronics,0.41,61.15,treatment
374,497,2024-01-01 10:16:00,1,0,6,returning,electronics,0.39,16.19,control
722,108,2024-01-01 10:17:00,0,0,1,returning,electronics,0.38,99.92,control
907,295,2024-01-01 10:18:00,0,0,2,new,books,0.5,30.52,control
713,400,2024-01-01 10:19:00,0,0,6,new,books,0.17,67.87,treatment
817,347,2024-01-01 10:20:00,0,1,2,returning,clothing,0.28,45.95,control
502,2,2024-01-01 10:21:00,0,0,5,new,electronics,0.2,55.02,treatment
788,492,2024-01-01 10:22:00,0,0,3,new,books,0.26,54.74,treatment
397,120,2024-01-01 10:23:00,0,0,6,new,books,0.07,33.79,treatment
154,304,2024-01-01 10:24:00,0,0,5,new,clothing,0.39,28.23,treatment
334,109,2024-01-01 10:25:00,0,0,10,new,clothing,0.34,94.98,control
785,224,2024-01-01 10:26:00,0,0,2,returning,clothing,0.27,46.49,control
261,319,2024-01-01 10:27:00,0,0,8,new,electronics,0.49,25.26,treatment
985,69,2024-01-01 10:28:00,0,0,10,returning,books,0.39,74.33,control
887,292,2024-01-01 10:29:00,1,0,7,new,books,0.07,65.44,treatment
668,386,2024-01-01 10:30:00,1,0,3,new,electronics,0.11,74.41,treatment
947,469,2024-01-01 10:31:00,0,0,6,returning,clothing,0.38,55.6,control
837,332,2024-01-01 10:32:00,1,0,1,returning,electronics,0.35,27.57,treatment
644,38,2024-01-01 10:33:00,0,0,4,new,books,0.32,67.62,control
699,57,2024-01-01 10:34:00,0,0,6,new,clothing,0.18,80.84,treatment
525,190,2024-01-01 10:35:00,0,0,5,returning,books,0.22,55.68,control
131,155,2024-01-01 10:36:00,0,0,7,returning,clothing,0.22,78.77,treatment
845,270,2024-01-01 10:37:00,0,0,6,new,electronics,0.21,17.7,treatment
353,126,2024-01-01 10:38:00,0,0,6,returning,electronics,0.28,64.62,treatment
865,207,2024-01-01 10:39:00,0,0,4,returning,books,0.47,50.59,control
318,27,2024-01-01 10:40:00,0,0,8,new,books,0.44,25.42,control
400,159,2024-01-01 10:41:00,0,0,6,returning,clothing,0.32,68.63,control
357,302,2024-01-01 10:42:00,0,0,8,returning,clothing,0.45,83.33,control
507,232,2024-01-01 10:43:00,0,0,6,returning,electronics,0.12,15.28,treatment
